stationId
17
37
54
62
73
76
101
136
184
189
225
236
243
268
318
329
343
346
352
363
385
393
404
445
449
456
461
487
503
532
557
570
584
585
589
604
630
6174
43427
44018
44049
44074
44255
44256
44317
44321
44322
44326
44335
44339
44344
44345
44350
44355
44356
44364
44393
44397
44399
44402
44403
44422
44436
44438
44459
44463
44464
44466
50574
50757
50779
50940
50965
50970
50992
51012
54678
60938
61713
61846
61851
61852
61864
61867
61870
61872
61876
61879
61887
61897
61902
61945
62082
62336
62348
67099
67649
68945
68980
80192
80194
111440
158675
160282
160444
160535
21
27
58
72
84
92
163
166
205
244
249
258
262
264
279
283
306
330
368
397
402
414
422
458
460
500
504
515
540
549
571
638
646
9649
44034
44053
44116
44186
44287
44289
44309
44329
44336
44338
44349
44353
44358
44360
44363
44367
44374
44381
44386
44389
44401
44406
44413
44415
44420
44425
44427
44433
44439
44453
44454
44456
44460
44462
44468
50871
50926
50937
51010
51013
54441
54681
60735
61638
61784
61790
61856
61862
61865
61868
61878
61881
61883
61884
61886
61893
61895
61904
61912
61915
61936
61938
61941
61944
61958
62046
62081
67128
67218
67283
67349
67442
67657
68985
68991
72597
108592
110732
111280
111976
112115
114464
80203
158505
158667
159539
162102
32
46
59
81
108
128
153
156
186
194
203
224
266
272
288
294
298
304
311
317
339
350
351
386
387
401
425
432
451
465
494
499
519
575
603
612
613
625
635
649
9657
44128
44288
44310
44311
44331
44332
44337
44340
44346
44348
44352
44354
44359
44366
44368
44371
44372
44376
44379
44383
44384
44390
44391
44394
44395
44396
44400
44404
44407
44435
44443
44449
44450
44452
44455
44457
44473
44504
50705
50781
50972
61766
61853
61866
61869
61885
61888
61890
61892
61896
61898
61909
61918
61939
61952
61962
62179
62259
62724
67031
69223
72519
112117
158727
160495
160613
164207
169239
15
40
47
63
66
70
79
89
98
112
130
146
173
179
198
204
207
238
295
325
364
399
410
431
440
442
444
446
467
470
478
489
537
539
590
597
600
602
624
629
632
636
637
1312
6176
8024
8029
44054
44308
44315
44324
44330
44334
44341
44343
44347
44357
44361
44362
44373
44375
44377
44378
44380
44382
44387
44388
44398
44405
44410
44412
44419
44421
44432
44434
44442
44444
44445
44446
44467
44470
50877
50968
50975
108595
111307
111954
114400
80154
80202
81195
60734
61850
61858
61871
61873
61874
61877
61882
61891
61905
61913
61916
61940
61946
61964
62045
67245
67274
67517
67518
69000
69009
69188
158043
158225
158748
169902
6
96
129
134
168
176
181
185
211
254
277
280
282
305
334
367
378
383
417
418
419
423
429
447
453
455
459
481
513
561
605
607
645
8081
9617
9648
44090
44314
44316
44318
44323
44325
44327
44328
44333
44342
44365
44370
44385
44392
44409
44411
44414
44416
44417
44418
44423
44424
44426
44428
44430
44431
44437
44440
44441
44447
44448
44451
44458
44461
44465
44474
50772
50775
50899
50919
50941
50942
50954
50955
60881
60928
61016
61198
61845
61847
61857
61859
61863
61889
61900
61903
61906
61914
61917
61934
61937
61942
61943
61960
61961
61968
61969
61971
62085
62102
62162
66820
67060
67209
68987
68992
69008
110734
114399
80191
157809
157849
159540
161989
1469
1478
1486
1490
1495
1500
1501
1557
1566
1578
1593
1600
1610
1612
1619
1625
1629
1630
1642
1651
1652
1657
1663
1674
1678
1681
1699
1721
1742
1748
1750
1773
1777
1778
1785
1803
1805
1823
1824
1827
1835
1837
1843
7958
7962
7963
7968
7969
43322
43334
43337
43342
43371
43375
43434
43436
43452
43463
43466
43471
43472
43483
43500
43509
43726
43924
43927
45866
45873
45877
45879
45885
45886
45889
45890
45892
45896
45897
45898
45899
45904
45995
46005
46571
46756
46902
46925
46979
47186
47463
47587
47656
47671
47954
48002
48045
50104
50451
50981
51553
54712
54782
54829
54899
54901
54914
54993
55021
55028
55030
55042
55208
55212
55324
60522
60525
60526
60527
60942
61371
62090
62378
62584
62883
66756
66813
66859
66861
66882
67411
67653
67655
69038
79616
80362
83362
84080
84861
84865
84866
84897
84932
136525
153316
110804
111000
115372
115428
115443
94371
95101
95333
98467
98604
98752
98870
98874
157590
157657
157754
157918
157940
157949
158039
158042
158125
158268
160003
160296
161345
161453
161683
161707
161929
161952
162001
162058
162085
162123
163214
169202
171440
171442
1462
1468
1484
1489
1553
1576
1598
1603
1604
1628
1631
1645
1649
1659
1685
1746
1771
1776
1797
1813
1815
1836
1839
1844
1848
7959
43323
43324
43325
43331
43338
43347
43366
43376
43386
43396
43437
43439
43456
43465
43475
43479
43481
43515
43653
43694
43695
43696
43697
45863
45869
45878
45884
45887
45894
45895
45969
46306
46310
46311
46491
46597
46802
46810
46909
46960
47282
47525
47553
47618
47636
47918
47923
54713
54850
54961
55007
55235
55277
60524
60694
60951
61028
62393
62815
66854
66881
67071
67280
67406
67413
67416
67445
67629
69039
72029
136353
153199
155564
94380
94382
94384
95117
95337
95351
98460
98463
98520
98535
98734
98867
99465
108565
114467
80863
83375
84859
157753
157782
157887
158059
158065
158091
158093
158223
158251
158464
158701
158906
158921
160005
160265
160266
160289
160295
160306
161981
161983
162002
162057
162133
163075
163491
169617
171444
1601
1626
1641
1647
1650
1658
1662
1677
1702
1722
1734
1735
1736
1740
1744
1753
1756
1759
1779
1787
1789
1807
1817
1818
1819
1822
1826
1832
1841
7205
7965
43335
43372
43374
43388
43420
43424
43433
43459
43464
43492
43687
43690
44478
45861
45862
45864
45865
45872
45888
45891
45893
46131
46222
46305
46465
46755
46811
46828
46874
46912
46936
46977
46994
47069
47117
47153
47205
47227
47230
47232
47286
47309
47321
47348
47581
47655
47662
47765
47870
47874
47946
47982
48006
50958
50960
50980
50982
50983
54794
54863
54903
55025
55049
55078
55244
55266
55280
55343
55395
136373
136445
153195
61561
61645
62386
62814
66814
66815
66816
66868
67079
67364
67409
67627
68882
68946
69040
91207
95138
95338
98603
98868
104687
110658
110739
110806
110811
115429
78731
78747
80513
80514
83071
83367
84081
157816
157818
158006
158035
158072
158130
158181
158248
158271
159571
159903
160004
160264
163298
169215
169431
169506
169959
171439
171443
171447
1322
1460
1479
1491
1494
1521
1570
1579
1582
1584
1614
1621
1623
1644
1668
1679
1686
1689
1700
1705
1711
1727
1765
1775
1783
1786
1788
1798
1802
1804
1806
1812
1821
1828
1830
1831
1847
7960
8050
43344
43392
43419
43440
43442
43443
43451
43476
43494
43511
43686
43688
43689
43691
